Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyFlow Product options (product.metafields.product_options.options),Product rating count (product.metafields.reviews.rating_count),SEO Hidden (product.metafields.seo.hidden),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
art-bag-animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/4809D6D2-FB24-46F6-AFD0-BA8202EEC0CD.png?v=1778577246,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-bag-icecream,Art Bag - Icecream,"<p><span>Keep your child’s artwork, school projects, books, and creative essentials neatly organised with our spacious Personalised A3 Art Bag. Thoughtfully designed for kids, this lightweight yet durable bag is perfect for school, art classes, hobby sessions, travel, and activity days.</span></p>
<p><span>Features</span></p>
<ul>
<li><span>Spacious A3 size storage bag</span></li>
<li><span>Personalised name patch included</span></li>
<li><span>Durable water-resistant nylon material</span></li>
<li><span>2 large A3 compartments</span></li>
<li><span>1 zipper A3 compartment + 1 open A3 compartment</span></li>
<li><span>Additional zipper pockets for extra storage</span></li>
<li><span>Front quick-access storage section</span></li>
<li><span>Strong zipper closure for secure storage</span></li>
<li><span>Lightweight and easy for kids to carry</span></li>
<li><span>Ideal for school, art classes, tuition, travel &amp; activities</span></li>
</ul>
<p><span>Product Specifications</span></p>
<ul>
<li>
<span>Size:</span><span> 13 x 18 x 4 inches</span>
</li>
<li>
<span>Strap Size:</span><span> 6 inches</span>
</li>
<li>
<span>Material:</span><span> Nylon</span>
</li>
<li>
<span>Type:</span><span> Personalised A3 Art Bag</span>
</li>
<li>
<span>Wash Care:</span><span> Hand wash recommended</span>
</li>
</ul>
<p><span>A practical and stylish organiser for little artists and creative minds.</span></p>",thedesignfactoryshop,Luggage & Bags > Tote Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/CAD09686-B81E-49D9-88FD-7F859AE2FE45.png?v=1778576371,1,"",false,,,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
art-bag-icecream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/B9610519-DA12-493B-9E65-0C27BB3582E8.png?v=1778576403,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-bag-icecream-donut,Art Bag - Icecream & Donut,"<p><span>Keep your child’s artwork, school projects, books, and creative essentials neatly organised with our spacious Personalised A3 Art Bag. Thoughtfully designed for kids, this lightweight yet durable bag is perfect for school, art classes, hobby sessions, travel, and activity days.</span></p>
<p><span>Features</span></p>
<ul>
<li><span>Spacious A3 size storage bag</span></li>
<li><span>Personalised name patch included</span></li>
<li><span>Durable water-resistant nylon material</span></li>
<li><span>2 large A3 compartments</span></li>
<li><span>1 zipper A3 compartment + 1 open A3 compartment</span></li>
<li><span>Additional zipper pockets for extra storage</span></li>
<li><span>Front quick-access storage section</span></li>
<li><span>Strong zipper closure for secure storage</span></li>
<li><span>Lightweight and easy for kids to carry</span></li>
<li><span>Ideal for school, art classes, tuition, travel &amp; activities</span></li>
</ul>
<p><span>Product Specifications</span></p>
<ul>
<li>
<span>Size:</span><span> 13 x 18 x 4 inches</span>
</li>
<li>
<span>Strap Size:</span><span> 6 inches</span>
</li>
<li>
<span>Material:</span><span> Nylon</span>
</li>
<li>
<span>Type:</span><span> Personalised A3 Art Bag</span>
</li>
<li>
<span>Wash Care:</span><span> Hand wash recommended</span>
</li>
</ul>
<p><span>A practical and stylish organiser for little artists and creative minds.</span></p>",thedesignfactoryshop,Luggage & Bags > Tote Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/D0E19ADD-A54D-46A3-B8C7-E367B4A2423E.png?v=1778576298,1,"",false,,,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
art-bag-rainbow,Art Bag - Rainbow,"<p><span>Keep your child’s artwork, school projects, books, and creative essentials neatly organised with our spacious Personalised A3 Art Bag. Thoughtfully designed for kids, this lightweight yet durable bag is perfect for school, art classes, hobby sessions, travel, and activity days.</span></p>
<p><span>Features</span></p>
<ul>
<li><span>Spacious A3 size storage bag</span></li>
<li><span>Personalised name patch included</span></li>
<li><span>Durable water-resistant nylon material</span></li>
<li><span>2 large A3 compartments</span></li>
<li><span>1 zipper A3 compartment + 1 open A3 compartment</span></li>
<li><span>Additional zipper pockets for extra storage</span></li>
<li><span>Front quick-access storage section</span></li>
<li><span>Strong zipper closure for secure storage</span></li>
<li><span>Lightweight and easy for kids to carry</span></li>
<li><span>Ideal for school, art classes, tuition, travel &amp; activities</span></li>
</ul>
<p><span>Product Specifications</span></p>
<ul>
<li>
<span>Size:</span><span> 13 x 18 x 4 inches</span>
</li>
<li>
<span>Strap Size:</span><span> 6 inches</span>
</li>
<li>
<span>Material:</span><span> Nylon</span>
</li>
<li>
<span>Type:</span><span> Personalised A3 Art Bag</span>
</li>
<li>
<span>Wash Care:</span><span> Hand wash recommended</span>
</li>
</ul>
<p><span>A practical and stylish organiser for little artists and creative minds.</span></p>",thedesignfactoryshop,Luggage & Bags > Tote Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/4C0B11B6-8223-47F6-8048-237E9FAA6572.png?v=1778576251,1,"",false,,,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
art-bag-dinosaur,Art Bag - Dinosaur,"<p><span>Keep your child’s artwork, school projects, books, and creative essentials neatly organised with our spacious Personalised A3 Art Bag. Thoughtfully designed for kids, this lightweight yet durable bag is perfect for school, art classes, hobby sessions, travel, and activity days.</span></p>
<p><span>Features</span></p>
<ul>
<li><span>Spacious A3 size storage bag</span></li>
<li><span>Personalised name patch included</span></li>
<li><span>Durable water-resistant nylon material</span></li>
<li><span>2 large A3 compartments</span></li>
<li><span>1 zipper A3 compartment + 1 open A3 compartment</span></li>
<li><span>Additional zipper pockets for extra storage</span></li>
<li><span>Front quick-access storage section</span></li>
<li><span>Strong zipper closure for secure storage</span></li>
<li><span>Lightweight and easy for kids to carry</span></li>
<li><span>Ideal for school, art classes, tuition, travel &amp; activities</span></li>
</ul>
<p><span>Product Specifications</span></p>
<ul>
<li>
<span>Size:</span><span> 13 x 18 x 4 inches</span>
</li>
<li>
<span>Strap Size:</span><span> 6 inches</span>
</li>
<li>
<span>Material:</span><span> Nylon</span>
</li>
<li>
<span>Type:</span><span> Personalised A3 Art Bag</span>
</li>
<li>
<span>Wash Care:</span><span> Hand wash recommended</span>
</li>
</ul>
<p><span>A practical and stylish organiser for little artists and creative minds.</span></p>",thedesignfactoryshop,Luggage & Bags > Tote Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/687FEE19-B54D-4431-A5B5-D7EB1B66EB61.png?v=1778576113,1,"",false,,,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
art-bag-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/274ECE55-B342-4ED2-BD83-814FF4F36372.png?v=1778576113,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jelly-tote-bag-pink,Jelly Tote Bag - Pink,"<p><span>Carry your beach-day essentials in style with our Personalised Jelly Tote Bag — the perfect blend of fashion, functionality, and fun. Crafted from premium water-resistant PVC, this spacious tote is designed for beach trips, pool days, picnics, vacations, and everyday outings.</span></p>
<p><span>The bag features a roomy main zipper compartment along with two large inner pockets to keep your essentials neatly organised. Lightweight yet durable, it’s easy to carry and perfect for kids, teens, and adults alike.</span></p>
<p><span>Make it uniquely yours with a personalised name initial keychain attached to the bag for that extra special touch.</span></p>
<p><span>✨ Product Details:</span><span><br></span><span>• Size: 14 x 7 x 9.5 inches</span><span><br></span><span>• Material: Premium PVC (Water-Resistant &amp; Splash-Proof)</span><span><br></span><span>• 1 Main Zipper Compartment + 2 Large Inner Pockets</span><span><br></span><span>• Secure Zipper Closure</span><span><br></span><span>• Includes Personalised Name Initial Keychain</span><span><br></span><span>• Ideal for Beach, Swimming, Picnic &amp; Outdoor Activities</span><span><br></span><span>• Hand Wash Recommended</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4055.webp?v=1778573655,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
jelly-tote-bag-neon-yellow,Jelly Tote Bag - Neon Yellow,"<p><span>Carry your beach-day essentials in style with our Personalised Jelly Tote Bag — the perfect blend of fashion, functionality, and fun. Crafted from premium water-resistant PVC, this spacious tote is designed for beach trips, pool days, picnics, vacations, and everyday outings.</span></p>
<p><span>The bag features a roomy main zipper compartment along with two large inner pockets to keep your essentials neatly organised. Lightweight yet durable, it’s easy to carry and perfect for kids, teens, and adults alike.</span></p>
<p><span>Make it uniquely yours with a personalised name initial keychain attached to the bag for that extra special touch.</span></p>
<p><span>✨ Product Details:</span><span><br></span><span>• Size: 14 x 7 x 9.5 inches</span><span><br></span><span>• Material: Premium PVC (Water-Resistant &amp; Splash-Proof)</span><span><br></span><span>• 1 Main Zipper Compartment + 2 Large Inner Pockets</span><span><br></span><span>• Secure Zipper Closure</span><span><br></span><span>• Includes Personalised Name Initial Keychain</span><span><br></span><span>• Ideal for Beach, Swimming, Picnic &amp; Outdoor Activities</span><span><br></span><span>• Hand Wash Recommended</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4054.webp?v=1778573527,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-frozen,Swim Bag with Pouch - Frozen,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_3978.jpg?v=1778573386,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-animals,Swim Bag with Pouch - Animals,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4002.jpg?v=1778573346,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-dinosaur,Swim Bag with Pouch - Dinosaur,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4053.webp?v=1778573263,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-transport,Swim Bag with Pouch - Transport,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/68964256-AFA8-4FB1-ABB0-DF268CDC688B.png?v=1778573219,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-mermaid,Swim Bag with Pouch - Mermaid,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/7271A431-AD44-414E-9FB3-219B7B036B84.png?v=1778573124,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-rainbow,Swim Bag with Pouch - Rainbow,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/242EC26F-ED00-4FC0-9443-820212DFB134.png?v=1778573062,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
swim-bag-with-pouch-space,Swim Bag with Pouch - Space,"<p><span>Make every swim day extra fun with our Personalised Swim Tote Set — designed specially for kids who love to carry their essentials in style. Perfect for swimming classes, beach days, vacations, and activity sessions, this lightweight and practical set keeps everything organised while adding a personalised touch kids adore.</span></p>
<p><span>What’s Included</span></p>
<p><span>• 1 Personalised Swim Tote Bag</span><span><br></span><span>• 1 Water-Resistant Pouch</span><span><br></span><span>• 1 Cute Keychain Toy</span></p>
<p><span>Swim Tote Bag Details</span></p>
<p><span>• Spacious and lightweight design</span><span><br></span><span>• Perfect for swimwear, towels, goggles &amp; essentials</span><span><br></span><span>• Easy-to-carry everyday swim bag</span><span><br></span><span>• Size: 15” Length × 5” Breadth × 11” Height</span></p>
<p><span>Water-Resistant Pouch</span></p>
<p><span>Ideal for storing wet clothes, accessories, toiletries, or spare items neatly after swim sessions.</span><span><br></span><span>• Size: 11” Breadth × 9” Height</span></p>
<p><span>Why You’ll Love It</span></p>
<p><span>• Fully personalised for your child</span><span><br></span><span>• Stylish, practical &amp; travel-friendly</span><span><br></span><span>• Great for return gifts, summer camps &amp; swim classes</span><span><br></span><span>• Lightweight and easy for kids to carry</span></p>
<p><span>✨ A cute and functional personalised set made for little swimmers on the go!</span></p>",thedesignfactoryshop,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Beach Bags","","",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,1150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4057.webp?v=1778572932,1,"",false,,,3032,,kids,,,,,,,,,,,,,,kids,lightweight; waterproof,polyester,built-in-compartments,handle,,white,,,,,,,,unisex,,,,,,,kg,,,true,,,active
duffle-bag-with-toy-keychain-frozen,Duffle Bag with Toy Keychain - Frozen,"<p data-mce-fragment=""1"">These round shaped duffle bags are a must have. They are kids ideal companion for hobby classes, swim sessions etc. Grab them in exciting prints, colours and get them personalized too. They come  with a long adjustable strap for easy carrying. It has side pockets.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1"">It is waterproof and washable</p>
<p data-mce-fragment=""1"">Duffle size : 14 x 6 inches</p>",thedesignfactoryshop,Luggage & Bags > Duffel Bags > Gym Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,99,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_4036_3551479c-93c2-4642-b07d-cf3634808288.webp?v=1778572187,1,"",false,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
duffle-bag-with-toy-keychain-ice-cream,Duffle Bag With Toy Keychain - Ice cream,"<p><span>Make travel, sleepovers, sports practice, and weekend adventures extra special with our premium personalised duffle bags for kids. Designed with vibrant themes, playful prints, and a matching toy keychain, this bag is both stylish and super functional for everyday use.</span></p>
<p><span style=""font-size: 1rem;"">Crafted in water-resistant nylon cotton fabric, the bag features a spacious main compartment to easily fit clothes, toys, books, activity essentials, and more. The adjustable detachable sling belt makes it comfortable for little ones to carry, while the personalised name patch adds a unique touch kids absolutely love.</span><br><span></span></p>
<p><span style=""font-size: 1rem;"">✨ Features:</span><br><span></span></p>
<p><span>• Personalised name patch included</span><span><br></span><span>• Premium quilted water-resistant fabric</span><span><br></span><span>• Spacious main compartment</span><span><br></span><span>• 1 inner zipper pocket</span><span><br></span><span>• 2 side zipper pockets for extra storage</span><span><br></span><span>• Printed inner lining</span><span><br></span><span>• Adjustable &amp; detachable sling strap</span><span><br></span><span>• Matching toy keychain included</span><span><br></span><span>• Lightweight, durable &amp; travel-friendly</span></p>
<p><span style=""font-size: 1rem;"">Size: 14 x 9 x 8 inches</span><br><span></span></p>
<p><span>Perfect for:</span><span><br></span><span>• Travel &amp; vacations</span><span><br></span><span>• Sleepovers</span><span><br></span><span>• Sports &amp; activity classes</span><span><br></span><span>• Day outings</span><span><br></span><span>• Gifting for birthdays &amp; return favours</span></p>",thedesignfactoryshop,Luggage & Bags > Duffel Bags > Gym Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,99,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/701029D3-A25C-4231-8DEE-BAC0165381CF_3007cc80-24d3-4e7c-9545-562a7cf83cb3.png?v=1778571796,1,"",false,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
